capability_id,capability_name,capability_class,stage_or_goal,business_purpose,active_source_modules,public_scripts,configs,tests,required_inputs,required_outputs,audit_reports,validation_commands,verification_commands,status,preserve_requirement,legacy_or_lock_reason,recommended_action,notes
goal08b_review_only_diagnostics,GOAL-08B review-only non-actionable recommendation diagnostics,CLASS_A_REQUIRED_ACTIVE,GOAL-08B,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.review_diagnostics.goal08b,scripts/run_goal08b_recommendation_diagnostics_prototype.py;scripts/audit_goal08b_recommendation_diagnostics_prototype.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/recommendation/goal08b_review_only_diagnostics_policy.yaml;docs/recommendation/GOAL08B_REVIEW_ONLY_RECOMMENDATION_DIAGNOSTICS.md;outputs/recommendation/goal08b_review_only_recommendation_diagnostics.csv;outputs/audits/goal08b_recommendation_diagnostics_report.md;outputs/audits/goal08b_recommendation_diagnostics_manifest.json;outputs/audits/goal08b_recommendation_diagnostics_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal090_position_band_review_only_unlock,GOAL-09.0 review-only unlock gate for future GOAL-09 position-band diagnostics eligibility,CLASS_A_REQUIRED_ACTIVE,GOAL-09.0,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.contract_design.goal090,scripts/run_goal090_position_band_review_only_unlock_gate.py;scripts/audit_goal090_position_band_review_only_unlock_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/position/goal090_position_band_review_only_unlock_policy.yaml;docs/position/GOAL090_POSITION_BAND_REVIEW_ONLY_UNLOCK_GATE.md;outputs/audits/goal090_position_band_review_only_unlock_report.md;outputs/audits/goal090_position_band_review_only_unlock_manifest.json;outputs/audits/goal090_position_band_review_only_unlock_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal09_position_band_review_only_diagnostics,GOAL-09 review-only non-actionable position-band diagnostics,CLASS_A_REQUIRED_ACTIVE,GOAL-09,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.review_diagnostics.goal09,scripts/run_goal09_position_band_diagnostics_prototype.py;scripts/audit_goal09_position_band_diagnostics_prototype.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/position/goal09_review_only_position_band_diagnostics_policy.yaml;docs/position/GOAL09_REVIEW_ONLY_POSITION_BAND_DIAGNOSTICS.md;outputs/position/goal09_review_only_position_band_diagnostics.csv;outputs/audits/goal09_position_band_diagnostics_report.md;outputs/audits/goal09_position_band_diagnostics_manifest.json;outputs/audits/goal09_position_band_diagnostics_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal091_position_band_warning_dashboard_readiness,GOAL-09.1 review-only warning classification and future dashboard contract readiness,CLASS_A_REQUIRED_ACTIVE,GOAL-09.1,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.contract_design.goal091,scripts/run_goal091_position_band_warning_dashboard_readiness_gate.py;scripts/audit_goal091_position_band_warning_dashboard_readiness_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/dashboard/goal091_dashboard_readiness_warning_policy.yaml;docs/dashboard/GOAL091_POSITION_BAND_WARNING_REVIEW_AND_DASHBOARD_READINESS.md;outputs/audits/goal091_dashboard_readiness_report.md;outputs/audits/goal091_dashboard_readiness_manifest.json;outputs/audits/goal091_dashboard_readiness_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_v1_integrity01_artifact_lineage_structure,GOAL-V1-INTEGRITY-01 infrastructure-only artifact lineage and structure gate,CLASS_A_REQUIRED_ACTIVE,GOAL-V1-INTEGRITY-01,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.validation.goal_v1_integrity01,scripts/run_goal_v1_integrity01_artifact_lineage_structure_gate.py;scripts/audit_goal_v1_integrity01_artifact_lineage_structure_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/validation/goal_v1_integrity01_artifact_lineage_contract.yaml;docs/validation/GOAL_V1_INTEGRITY01_ARTIFACT_LINEAGE_STRUCTURE_GATE.md;outputs/audits/goal_v1_integrity01_artifact_lineage_structure_report.md;outputs/audits/goal_v1_integrity01_artifact_lineage_structure_manifest.json;outputs/audits/goal_v1_integrity01_artifact_lineage_structure_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal10a_backtest_contract_design,GOAL-10A design-only future backtest contract gate,CLASS_A_REQUIRED_ACTIVE,GOAL-10A,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.contract_design.goal10a,scripts/run_goal10a_backtest_contract_design_gate.py;scripts/audit_goal10a_backtest_contract_design_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/backtest/goal10a_backtest_input_contract.yaml;configs/backtest/goal10a_backtest_metric_contract.yaml;configs/backtest/goal10a_backtest_grouping_contract.yaml;configs/backtest/goal10a_execution_alignment_policy.yaml;docs/backtest/GOAL10A_BACKTEST_CONTRACT_DESIGN_GATE.md;outputs/audits/goal10a_backtest_contract_design_report.md;outputs/audits/goal10a_backtest_contract_design_manifest.json;outputs/audits/goal10a_backtest_contract_design_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal10b_recommendation_backtest_review_only,GOAL-10B review-only recommendation diagnostics backtest,CLASS_A_REQUIRED_ACTIVE,GOAL-10B,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.backtest.goal10b,scripts/run_goal10b_recommendation_backtest_review_only.py;scripts/audit_goal10b_recommendation_backtest_review_only.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,docs/backtest/GOAL10B_RECOMMENDATION_BACKTEST_REVIEW_ONLY.md;outputs/backtest/goal10b_recommendation_backtest_input_snapshot.csv;outputs/backtest/goal10b_recommendation_group_metrics.csv;outputs/backtest/goal10b_risk_severity_group_metrics.csv;outputs/backtest/goal10b_warning_group_metrics.csv;outputs/backtest/goal10b_ic_rank_ic_summary.csv;outputs/audits/goal10b_recommendation_backtest_report.md;outputs/audits/goal10b_recommendation_backtest_manifest.json;outputs/audits/goal10b_recommendation_backtest_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal10b1_backtest_coverage_repair_gate,GOAL-10B.1 review-only backtest coverage repair diagnostics,CLASS_A_REQUIRED_ACTIVE,GOAL-10B.1,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.backtest.goal10b1,scripts/run_goal10b1_backtest_coverage_repair_gate.py;scripts/audit_goal10b1_backtest_coverage_repair_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,docs/backtest/GOAL10B1_BACKTEST_COVERAGE_REPAIR_GATE.md;outputs/backtest/goal10b1_coverage_repair_diagnostic_summary.csv;outputs/backtest/goal10b1_recommendation_distribution_audit.csv;outputs/backtest/goal10b1_label_source_coverage_audit.csv;outputs/audits/goal10b1_backtest_coverage_repair_report.md;outputs/audits/goal10b1_backtest_coverage_repair_manifest.json;outputs/audits/goal10b1_backtest_coverage_repair_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_data_label01_forward_return_label_coverage_expansion,GOAL-DATA-LABEL-01 review-only forward-return label coverage expansion,CLASS_A_REQUIRED_ACTIVE,GOAL-DATA-LABEL-01,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.labels.goal_data_label01,scripts/run_goal_data_label01_forward_return_label_coverage_expansion.py;scripts/audit_goal_data_label01_forward_return_label_coverage_expansion.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,docs/labels/GOAL_DATA_LABEL01_FORWARD_RETURN_LABEL_COVERAGE_EXPANSION.md;outputs/labels/goal_data_label01_forward_return_label_coverage_sample.csv;outputs/labels/goal_data_label01_forward_return_label_coverage_summary.csv;outputs/audits/goal_data_label01_forward_return_label_coverage_report.md;outputs/audits/goal_data_label01_forward_return_label_coverage_manifest.json;outputs/audits/goal_data_label01_forward_return_label_coverage_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_v1_diagnostic_coverage02_multi_symbol_diagnostics_expansion,GOAL-V1-DIAGNOSTIC-COVERAGE-02 review-only multi-symbol diagnostics expansion,CLASS_A_REQUIRED_ACTIVE,GOAL-V1-DIAGNOSTIC-COVERAGE-02,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.diagnostics.goal_v1_diagnostic_coverage02,scripts/run_goal_v1_diagnostic_coverage02_multi_symbol_diagnostics_expansion.py;scripts/audit_goal_v1_diagnostic_coverage02_multi_symbol_diagnostics_expansion.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,docs/diagnostics/GOAL_V1_DIAGNOSTIC_COVERAGE02_MULTI_SYMBOL_DIAGNOSTICS_EXPANSION.md;outputs/diagnostics/goal_v1_diagnostic_coverage02_risk_diagnostics.csv;outputs/diagnostics/goal_v1_diagnostic_coverage02_recommendation_diagnostics.csv;outputs/diagnostics/goal_v1_diagnostic_coverage02_position_band_diagnostics.csv;outputs/diagnostics/goal_v1_diagnostic_coverage02_coverage_summary.csv;outputs/audits/goal_v1_diagnostic_coverage02_multi_symbol_diagnostics_report.md;outputs/audits/goal_v1_diagnostic_coverage02_multi_symbol_diagnostics_manifest.json;outputs/audits/goal_v1_diagnostic_coverage02_multi_symbol_diagnostics_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal10b2_recommendation_backtest_revalidation,GOAL-10B.2 review-only recommendation backtest revalidation,CLASS_A_REQUIRED_ACTIVE,GOAL-10B.2,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.backtest.goal10b2,scripts/run_goal10b2_recommendation_backtest_revalidation.py;scripts/audit_goal10b2_recommendation_backtest_revalidation.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,docs/backtest/GOAL10B2_RECOMMENDATION_BACKTEST_REVALIDATION.md;outputs/backtest/goal10b2_revalidation_input_snapshot.csv;outputs/backtest/goal10b2_recommendation_status_metrics.csv;outputs/backtest/goal10b2_symbol_metrics.csv;outputs/backtest/goal10b2_horizon_coverage.csv;outputs/audits/goal10b2_recommendation_backtest_revalidation_report.md;outputs/audits/goal10b2_recommendation_backtest_revalidation_manifest.json;outputs/audits/goal10b2_recommendation_backtest_revalidation_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal10c_cost_slippage_sensitivity,GOAL-10C review-only position-band cost/slippage sensitivity,CLASS_A_REQUIRED_ACTIVE,GOAL-10C,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.backtest.goal10c,scripts/run_goal10c_cost_slippage_sensitivity_gate.py;scripts/audit_goal10c_cost_slippage_sensitivity_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,docs/backtest/GOAL10C_COST_SLIPPAGE_SENSITIVITY_GATE.md;outputs/backtest/goal10c_position_band_input_snapshot.csv;outputs/backtest/goal10c_cost_slippage_sensitivity.csv;outputs/backtest/goal10c_position_band_group_metrics.csv;outputs/audits/goal10c_cost_slippage_sensitivity_report.md;outputs/audits/goal10c_cost_slippage_sensitivity_manifest.json;outputs/audits/goal10c_cost_slippage_sensitivity_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_data_provider02a_multi_provider_capability_probe,GOAL-DATA-PROVIDER-02A review-only multi-provider capability probe,CLASS_A_REQUIRED_ACTIVE,GOAL-DATA-PROVIDER-02A,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.providers.goal_data_provider02a,scripts/run_goal_data_provider02a_multi_provider_capability_probe_gate.py;scripts/audit_goal_data_provider02a_multi_provider_capability_probe_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/providers/goal_data_provider02a_provider_ladder_contract.yaml;docs/providers/GOAL_DATA_PROVIDER02A_MULTI_PROVIDER_CAPABILITY_PROBE_GATE.md;outputs/providers/goal_data_provider02a_provider_capability_probe.csv;outputs/providers/goal_data_provider02a_provider_schema_mapping.csv;outputs/providers/goal_data_provider02a_provider_failure_taxonomy.csv;outputs/audits/goal_data_provider02a_multi_provider_capability_probe_report.md;outputs/audits/goal_data_provider02a_multi_provider_capability_probe_manifest.json;outputs/audits/goal_data_provider02a_multi_provider_capability_probe_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_data_provider02a1_network_opt_in_provider_smoke_test,GOAL-DATA-PROVIDER-02A.1 review-only network opt-in provider smoke test,CLASS_A_REQUIRED_ACTIVE,GOAL-DATA-PROVIDER-02A.1,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.providers.goal_data_provider02a1,scripts/run_goal_data_provider02a1_network_smoke_test.py;scripts/audit_goal_data_provider02a1_network_smoke_test.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/providers/goal_data_provider02a1_network_smoke_test_contract.yaml;docs/providers/GOAL_DATA_PROVIDER02A1_NETWORK_OPT_IN_PROVIDER_SMOKE_TEST.md;outputs/providers/goal_data_provider02a1_network_smoke_test_results.csv;outputs/providers/goal_data_provider02a1_schema_mapping_results.csv;outputs/providers/goal_data_provider02a1_failure_taxonomy.csv;outputs/audits/goal_data_provider02a1_network_smoke_test_report.md;outputs/audits/goal_data_provider02a1_network_smoke_test_manifest.json;outputs/audits/goal_data_provider02a1_network_smoke_test_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_data_provider02b_source_backed_evaluation_panel,GOAL-DATA-PROVIDER-02B review-only source-backed evaluation panel,CLASS_A_REQUIRED_ACTIVE,GOAL-DATA-PROVIDER-02B,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.providers.goal_data_provider02b,scripts/run_goal_data_provider02b_source_backed_panel_build_gate.py;scripts/audit_goal_data_provider02b_source_backed_panel_build_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/providers/goal_data_provider02b_panel_build_contract.yaml;docs/providers/GOAL_DATA_PROVIDER02B_SOURCE_BACKED_EVALUATION_PANEL_BUILD_GATE.md;outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv;outputs/diagnostics/goal_data_provider02b_panel_coverage_summary.csv;outputs/providers/goal_data_provider02b_provider_usage_summary.csv;outputs/providers/goal_data_provider02b_provider_failure_taxonomy.csv;outputs/audits/goal_data_provider02b_source_backed_panel_report.md;outputs/audits/goal_data_provider02b_source_backed_panel_manifest.json;outputs/audits/goal_data_provider02b_source_backed_panel_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_v1_diagnostic_coverage03_source_backed_multi_symbol_diagnostics,GOAL-V1-DIAGNOSTIC-COVERAGE-03 review-only source-backed diagnostic coverage,CLASS_A_REQUIRED_ACTIVE,GOAL-V1-DIAGNOSTIC-COVERAGE-03,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.diagnostics.goal_v1_diagnostic_coverage03,scripts/run_goal_v1_diagnostic_coverage03_source_backed_diagnostics_gate.py;scripts/audit_goal_v1_diagnostic_coverage03_source_backed_diagnostics_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/diagnostics/goal_v1_diagnostic_coverage03_contract.yaml;docs/diagnostics/GOAL_V1_DIAGNOSTIC_COVERAGE03_SOURCE_BACKED_MULTI_SYMBOL_DIAGNOSTICS_GATE.md;outputs/diagnostics/goal_v1_diagnostic_coverage03_risk_diagnostics.csv;outputs/diagnostics/goal_v1_diagnostic_coverage03_recommendation_diagnostics.csv;outputs/diagnostics/goal_v1_diagnostic_coverage03_position_band_diagnostics.csv;outputs/diagnostics/goal_v1_diagnostic_coverage03_distribution_summary.csv;outputs/audits/goal_v1_diagnostic_coverage03_source_backed_diagnostics_report.md;outputs/audits/goal_v1_diagnostic_coverage03_source_backed_diagnostics_manifest.json;outputs/audits/goal_v1_diagnostic_coverage03_source_backed_diagnostics_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal10b3_dc03_recommendation_revalidation,GOAL-10B.3 review-only DC03 recommendation revalidation,CLASS_A_REQUIRED_ACTIVE,GOAL-10B.3,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.backtest.goal10b3,scripts/run_goal10b3_dc03_recommendation_revalidation_gate.py;scripts/audit_goal10b3_dc03_recommendation_revalidation_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/backtest/goal10b3_dc03_revalidation_contract.yaml;docs/backtest/GOAL10B3_DC03_RECOMMENDATION_REVALIDATION_GATE.md;outputs/backtest/goal10b3_dc03_revalidation_input_snapshot.csv;outputs/backtest/goal10b3_recommendation_group_metrics.csv;outputs/backtest/goal10b3_risk_severity_group_metrics.csv;outputs/backtest/goal10b3_symbol_metrics.csv;outputs/backtest/goal10b3_horizon_coverage.csv;outputs/backtest/goal10b3_group_imbalance_diagnostics.csv;outputs/audits/goal10b3_dc03_recommendation_revalidation_report.md;outputs/audits/goal10b3_dc03_recommendation_revalidation_manifest.json;outputs/audits/goal10b3_dc03_recommendation_revalidation_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_risk_tiering01_risk_severity_numeric_score,GOAL-RISK-TIERING-01 review-only risk severity numeric score tiering,CLASS_A_REQUIRED_ACTIVE,GOAL-RISK-TIERING-01,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.risk_tiering.goal_risk_tiering01,scripts/run_goal_risk_tiering01_risk_severity_numeric_score_gate.py;scripts/audit_goal_risk_tiering01_risk_severity_numeric_score_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/risk/goal_risk_tiering01_contract.yaml;docs/risk/GOAL_RISK_TIERING01_RISK_SEVERITY_AND_NUMERIC_SCORE_TIERING_GATE.md;outputs/diagnostics/goal_risk_tiering01_risk_tiered_diagnostics.csv;outputs/diagnostics/goal_risk_tiering01_distribution_summary.csv;outputs/backtest/goal_risk_tiering01_risk_tier_forward_return_metrics.csv;outputs/audits/goal_risk_tiering01_risk_tiering_report.md;outputs/audits/goal_risk_tiering01_risk_tiering_manifest.json;outputs/audits/goal_risk_tiering01_risk_tiering_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_risk_tiering011_downside_risk_repair,GOAL-RISK-TIERING-01.1 review-only downside risk repair,CLASS_A_REQUIRED_ACTIVE,GOAL-RISK-TIERING-01.1,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.risk_tiering.goal_risk_tiering011,scripts/run_goal_risk_tiering011_downside_risk_repair_gate.py;scripts/audit_goal_risk_tiering011_downside_risk_repair_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/risk/goal_risk_tiering011_contract.yaml;docs/risk/GOAL_RISK_TIERING011_DOWNSIDE_RISK_REPAIR_GATE.md;outputs/diagnostics/goal_risk_tiering011_downside_risk_diagnostics.csv;outputs/diagnostics/goal_risk_tiering011_component_contribution_summary.csv;outputs/diagnostics/goal_risk_tiering011_distribution_summary.csv;outputs/backtest/goal_risk_tiering011_downside_risk_forward_return_metrics.csv;outputs/audits/goal_risk_tiering011_downside_risk_repair_report.md;outputs/audits/goal_risk_tiering011_downside_risk_repair_manifest.json;outputs/audits/goal_risk_tiering011_downside_risk_repair_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_quant_research01_factor_research_lab,GOAL-QUANT-RESEARCH-01 research-only factor research lab,CLASS_A_REQUIRED_ACTIVE,GOAL-QUANT-RESEARCH-01,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.research.goal_quant_research01,scripts/run_goal_quant_research01_factor_research_lab_gate.py;scripts/audit_goal_quant_research01_factor_research_lab_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/research/goal_quant_research01_factor_research_lab_contract.yaml;docs/research/GOAL_QUANT_RESEARCH01_FACTOR_RESEARCH_LAB_AND_SCORE_VALIDITY_GATE.md;outputs/research/goal_quant_research01_factor_registry.csv;outputs/research/goal_quant_research01_factor_evaluation_panel.csv;outputs/research/goal_quant_research01_factor_bucket_metrics.csv;outputs/research/goal_quant_research01_factor_ic_rankic_summary.csv;outputs/research/goal_quant_research01_factor_monotonicity_summary.csv;outputs/research/goal_quant_research01_factor_rolling_stability_summary.csv;outputs/research/goal_quant_research01_factor_regime_split_summary.csv;outputs/research/goal_quant_research01_trial_registry.csv;outputs/research/goal_quant_research01_score_validity_classification.csv;outputs/audits/goal_quant_research01_factor_research_lab_report.md;outputs/audits/goal_quant_research01_factor_research_lab_manifest.json;outputs/audits/goal_quant_research01_factor_research_lab_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
